Id,Reaction,External ids,template,GN_ESCH,GN_ESCH,GN_ESCH,GN_ESCH,GN_ESCH,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
r116_SubsSer,SubsSer-->Ser,(kegg:SubsSer),1.006444838038668,0.015945668816200964,0.04502391453652166,0.10689380494136458,16.89638713361512,17.25451447498952,3.9309862565062303e-07,5.138999981113557e-07,5.419885340529618e-07,16.904337159114647,16.29128898299573,free,1.0,1.0,0.0,20.0,ABC-->ABC,no
r117_SubsLac,SubsLac-->Lac,(kegg:SubsLac),73.667134482574,34.321586533055005,66.14554276935671,73.58519745734664,62.499089310938174,84.68824205549478,34.183111658947304,66.1122617673776,72.55043479795748,62.42105989902898,83.15593293652522,fitting,1.0,1.0,0.0,100.0,ABC-->ABC,no
r118_ldh,Lac-->Pyr+NADH,(kegg:R00703r),243.89868023225694,230.02712384186387,264.74148874938965,271.25596973580616,261.5290453039769,282.58834927494536,230.05233255484916,264.74694666181864,271.2530096768647,261.5329400812862,282.5730121424796,free,1.0,1.0,0.0,1000.0,ABC-->ABC,no
r119_SubsAcCOAmit,SubsAcCOAmit-->AcCOAmit,(kegg:SubsAcCOAmit),50.42728930081466,20.549691791119614,57.43304548538673,63.4629524702239,21.36505034599413,11.250507942690708,20.466548859207833,57.43074790198532,63.316055851456355,21.372012467184827,11.098747897727835,free,1.0,1.0,0.0,100.0,AB-->AB,no
r120_SubsGly,SubsGly-->DHAP+{0.6}NADH,(kegg:SubsGly),7.016125416738745,10.290762032958622,18.836932423392525,6.259595189378516,15.954765202886396,18.439076417806415,10.216310409645427,18.840864532150242,6.216617031022305,15.927693584801235,18.313053652004278,free,1.1,1.0,0.0,20.0,ABC-->ABC,no
r121_pck1,Oxacyt-->PEP,(kegg: R00431cyto),43.46893883941966,76.98771712024784,60.81971405244462,47.095973158537,13.89725058210282,5.656202442553717,77.01930770582203,60.83201590697845,47.29070009836147,13.889577421768623,6.029645072019517,free,1.0,1.0,0.0,200.0,ABCD-->ABC,no
r122_pck2,Oxa-->PEP,(kegg:R00431mito),18.338405298127842,11.48769416171438,46.99654246591944,66.27875834241573,100.05727968946549,110.10409090868627,11.337233990490992,47.00032684080721,66.30849211183813,100.02520972901182,109.85103037562699,free,1.0,1.0,0.0,200.0,ABCD-->ABC,no
r123_aat,AcCOAcyt+Asp-->AcAsp,(kegg:R00487),1.7022742896169687,0.1428745367165951,0.6901781938543508,0.996266778776166,0.0028965604484499767,0.013079199708462608,0.03218137135890567,0.685495729152736,0.9665109728489375,7.302042464251401e-08,5.46103432824593e-07,fitting,1.0,1.0,0.0,5.0,AB+CDEF-->ABCDEF,no
r124_AcAspEx,AcAsp-->AcAspEx,(kegg:AcAspEx),1.7022742896169687,0.1428745367165951,0.6901781938543508,0.996266778776166,0.0028965604484499767,0.013079199708462608,0.03218137135890567,0.685495729152736,0.9665109728489375,7.302042464251401e-08,5.46103432824593e-07,fitting,1.0,1.0,0.0,5.0,nd,no
r125_SubsAla,SubsAla-->Ala,(kegg:SubsAla,19.866982922599643,1.1908652890763478,1.3082826857445151,0.0015066790499422026,1.624740575100913,1.1754998699465729,1.190775945320614,1.3109999036384243,0.11281260941027677,1.6377975821575175,1.1819874932590173,free,1.0,1.0,0.0,50.0,ABC-->ABC,no
r126_alt,Ala-->Pyr,(kegg:R00258r),14.672682840600984,0.013843089206100015,0.004021655166920828,0.0074377411376584605,0.38399062633563535,0.009023130951164478,4.7602554723560984e-08,4.9153450990865714e-08,5.9584449790171043e-08,0.366324026340627,2.146770312288632e-06,free,1.0,1.0,0.0,50.0,ABC-->ABC,no
r127_sal,Ser-->Pyr,(kegg:R00220),14.338452296579097,3.3769783628017365,5.918705855645991,13.438901263481789,30.60233883704031,19.61765209220333,3.2519041111320655,5.903006194257753,13.176937980049832,30.58772401317159,19.214044853220198,free,1.0,1.0,0.0,50.0,ABC-->ABC,no
r128_fbp,FBP-->F6P,(kegg:R00762),71.219705583945,21.769512256041985,34.9039440933926,26.16048656497707,34.891131578605545,34.00587506811609,21.769900115588946,34.904039814993276,26.107655092261357,34.8884639352549,33.88338353507498,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
PGI,r2_pgi<=>r3_pgi,(kegg:R00771),-41.34756800091766,-9.527901608867946,-62.384785551960185,-41.34756800091766,-31.426616733186997,-26.59577359516917,-9.512831036480346,-62.35414169355758,-41.09992565580362,-31.39746074029764,-25.531601907698345,free,1.0,1.0,-300.0,500.0,,
FBA,r5_fba<=>r6_fba,(kegg:R01068),-22.39355765557608,-8.78627253914527,-33.58539932453225,-22.39355765557609,-28.673131014961037,-28.848910203050934,-8.811884551957421,-33.561152271369096,-22.382072607304213,-28.660001542289464,-28.401637335654552,free,1.0,1.0,-300.0,500.0,,
TPI,r7_tpi<=>r8_tpi,(kegg:R01015),-16.2289142897521,1.4972747787216463,-14.819619907033527,-16.2289142897521,-12.728040996459013,-10.481927167933012,1.4044224553626745,-14.821929809174964,-16.170479965287612,-12.760809313965177,-10.417242858289336,free,1.0,1.0,-300.0,500.0,,
GAPDH,r9_gapdh<=>r10_gapdh,(kegg:R01061),-29.14546677265739,-6.9181832255622755,-34.005326117851794,-29.14546677265739,-40.02442915230707,-40.45740567492483,-7.056988854333274,-33.98658736944981,-29.193626048342114,-40.052081257250556,-40.25389790792198,free,1.0,1.0,-300.0,500.0,,
PEPH,r11_peph<=>r12_peph,(kegg:R01512),-42.75068128219782,-10.552422970547811,-40.15221510996126,-42.75068128219782,-54.003587906732264,-43.09375034313864,-10.582099623366714,-40.162800100807566,-42.64377053740341,-54.0086751623075,-43.44986082914645,free,1.0,1.0,-300.0,500.0,,
IDH,r18_idh<=>r19_idh,(kegg:R00709),39.0933186285268,37.020240171724296,29.34271381593062,38.63099367129615,41.2780788506499,36.382430433352994,36.79399219059389,29.333957477713305,38.38259995772011,41.21702281988243,36.208532363322306,free,1.0,1.0,-300.0,500.0,,
SDH,r21_sdh<=>r22_sdh,(kegg:R02164),34.031542520220924,33.1920100911967,21.562478250129377,33.569217562990275,36.89530241322272,30.798100485124326,33.00492127355341,21.55734284913974,33.35274142742721,36.852872836924135,30.74854332413932,free,1.0,1.0,-300.0,500.0,,
MDH,r25_mdh<=>r26_mdh,(kegg:R00342),-36.7352346654937,-101.15128584071141,-21.028672155850714,-36.7352346654937,-31.244948765227797,-25.48236807913204,-101.2965045921831,-21.028948036898644,-36.72599893943152,-31.246122260341256,-25.465320604252003,free,1.0,1.0,-300.0,500.0,,
RPI,r31_ri<=>r32_ri,(kegg:R01056),7.108283133962682,-0.516052750855557,13.708452905240021,7.108283133962682,2.3971873466550413,3.5205316623616936,-0.484305672064591,13.70775425628069,7.085496569675406,2.4098338590929664,3.278285689394138,free,1.0,1.0,-300.0,500.0,,
RBE,r33_rbe<=>r34_rbe,(kegg:R01529),18.95401034534156,0.7416290697226797,28.799386227427924,18.95401034534156,2.7534857182259382,-2.2531366078817814,0.7009464845229285,28.792989422188477,18.717853048499393,2.737459198008156,-2.8700354279562146,free,1.0,1.0,-300.0,500.0,,
TKT1,r35_tkt<=>r36_tkt,(kegg:R01641),9.47700517267078,0.3708145348613402,14.399693113713962,9.47700517267078,1.3767428591129698,-1.12656830394089,0.3504732422614646,14.396494711094238,9.358926524249696,1.3687295990040786,-1.4350177139781066,free,1.0,1.0,-300.0,500.0,,
TAL,r37_tal<=>r38_tal,(kegg:R08575),9.47700517267078,0.3708145348613402,14.399693113713962,9.47700517267078,1.3767428591129698,-1.12656830394089,0.3504732422614646,14.396494711094238,9.358926524249696,1.3687295990040786,-1.4350177139781066,free,1.0,1.0,-300.0,500.0,,
TKT2,r39_tkt<=>r40_tkt,(kegg:R01067),9.47700517267078,0.3708145348613402,14.399693113713962,9.47700517267078,1.3767428591129698,-1.12656830394089,0.3504732422614646,14.396494711094238,9.358926524249696,1.3687295990040786,-1.4350177139781066,free,1.0,1.0,-300.0,500.0,,
FH,r23_fh<=>r24_fh,(kegg:R01082),34.031542520220924,33.1920100911967,21.562478250129377,33.569217562990275,36.89530241322272,30.798100485124326,33.00492127355341,21.55734284913974,33.35274142742721,36.852872836924135,30.74854332413932,free,1.0,1.0,-300.0,500.0,,
MDHcyt,r106_mdh_cyt<=>r107_mdh_cyt,(kegg:MDHcyt),1.19389902346216,71.6256591569981,10.844368090670173,-5.925853356295477,-0.7739179962336522,-20.106538566344227,71.36900816244426,10.835481147731004,-6.103587521229969,-0.8313808601215996,-20.604752337806485,free,1.0,1.0,-300.0,500.0,,
LDH,r41_ldh<=>r118_ldh,(kegg:R00703),-73.53150121357015,-34.292780153781074,-66.14228211103985,-73.53150121357015,-62.43666904314959,-84.43247714070021,-34.18311163564917,-66.11226173441092,-72.55043471749819,-62.421059849979365,-83.15593293168814,free,1.0,1.0,-1000.0,1000.0,,
GLUDH,r49_gludh<=>r50_gludh,(kegg:R00243),-5.061776108305888,-3.828230080527604,-7.78023556580125,-5.061776108305888,-4.382776437427187,-5.584329948228675,-3.7890709170404904,-7.776614628573572,-5.0298585302929055,-4.364149982958305,-5.459989039182994,free,1.0,1.0,-300.0,500.0,,
Experiment,Fragment_Num,Time,template,GN_ESCH,GN_ESCH,GN_ESCH,GN_ESCH,GN_ESCH,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,Use,Ratio,Stdev
ex1,Asp_0,0,0.4013934045613293,0.24213611536978083,0.18731918938791506,0.2050189087310444,0.29040974875377457,0.2356540740576763,0.24137372468166624,0.18706522979390997,0.20444266568369363,0.2902852031955715,0.23250387270360004,1,0.0,0.015
ex1,Asp_1,0,0.19499185166785202,0.25092759240472,0.24928166920600725,0.2511705356121879,0.2509251095240757,0.2506325085630685,0.2508812115532214,0.2491940991958056,0.25147817742443773,0.2510005314311739,0.2503329049918165,1,0.0,0.015
ex1,Asp_2,0,0.19765386584634992,0.1961423832599974,0.2125212637100497,0.21606438496343774,0.18509525117223818,0.19344029053782993,0.19634796261744913,0.21262042901785638,0.21669058464702434,0.1851582987944472,0.19498585557369097,1,0.0,0.015
ex1,Asp_3,0,0.1703971622036355,0.1987913146568373,0.2278128328209869,0.21378821336621,0.1818820440650653,0.20551746585600147,0.1992206572343446,0.22794150632867408,0.21374003664464583,0.18190809420146162,0.206590741333685,1,0.0,0.015
ex1,Asp_4,0,0.035563715720832736,0.1120025943086661,0.12306504487504286,0.1139579573271227,0.09168784648484928,0.11475566098542063,0.11217644391331978,0.1231787356637535,0.11364853560020284,0.09164787237734759,0.1155866253972083,1,0.0,0.015
ex1,Cit_0,0,0.3173933359590719,0.1641063273535183,0.14870202838694366,0.14613515955745762,0.17272007685461313,0.1216804328394419,0.16343779556266072,0.14849415456296042,0.14585916222046916,0.1727118434098303,0.1192625750095193,1,0.0,0.015
ex1,Cit_1,0,0.18079956562896685,0.20782712512789703,0.2200725784291529,0.22181183752485037,0.2202042930020699,0.17881585641279257,0.2075520730580677,0.21997265560687812,0.22218132505419436,0.22022263366123906,0.17768551046500097,1,0.0,0.015
ex1,Cit_2,0,0.2331766613080624,0.19251205814727906,0.21531935754205495,0.22352321895704969,0.2274294097429794,0.2186231638395084,0.19272098932952758,0.21536051632703115,0.22404218272687457,0.22743998013520897,0.21863775842222638,1,0.0,0.015
ex1,Cit_3,0,0.17089828339656904,0.22129206589219577,0.2342330993368657,0.22920929079304525,0.20955013460292152,0.2315577164714337,0.2215351089834851,0.2343353650669998,0.22916198070633842,0.2095561606797105,0.23232164728802293,1,0.0,0.015
ex1,Cit_4,0,0.06477862406890633,0.13923532875888367,0.1338691236281715,0.12789276171961259,0.10985386101444268,0.1435618263668215,0.13945484867402774,0.13398816961286342,0.12766666547010674,0.10984592826494778,0.14501295424654428,1,0.0,0.015
ex1,Cit_5,0,0.02800659377859627,0.052652389012522685,0.03276500760686569,0.03649811614351442,0.04512498647529824,0.07564137439061042,0.052853901978854395,0.032792899817591946,0.03629035831567435,0.04511160107660031,0.07659119705577902,1,0.0,0.015
ex1,Cit_6,0,0.004946935859826618,0.022374705707705302,0.015038805069947614,0.014929615304473601,0.015117238307679448,0.030119629679387194,0.022445282413377864,0.01505623900567491,0.014798325506347477,0.015111852772465342,0.03048835751290831,1,0.0,0.015
ex1,Fum_0,0,0.42473556271887536,0.256170817701828,0.2566238077480095,0.2603039794293333,0.32690748012963555,0.2670591367666875,0.25534383216666356,0.256327702802458,0.2596101969673276,0.3268537728881701,0.2634591248678913,1,0.0,0.015
ex1,Fum_1,0,0.15472263166075703,0.24119809518623817,0.21313998806689172,0.22184493248914883,0.2170235197935113,0.21585263055594733,0.24120096418824738,0.2131161117444281,0.22243288365625893,0.21706695883999783,0.2161898539846754,1,0.0,0.015
ex1,Fum_2,0,0.20373077892154587,0.22266372942951618,0.2020413549003493,0.22987517970631036,0.2025232076099372,0.2061585703482981,0.22278241514735883,0.20216028104847586,0.2301322099677394,0.20250370286839595,0.20745524389823689,1,0.0,0.015
ex1,Fum_3,0,0.16427771255614998,0.176576937972925,0.19043840934046363,0.1742935057292949,0.1567432443321034,0.18097283581064535,0.17706129475572419,0.19052861565910947,0.17445198315189137,0.15677946667723666,0.18210737403622365,1,0.0,0.015
ex1,Fum_4,0,0.0525333141426711,0.10339041970949425,0.13775643994428752,0.11368240264591535,0.09680254813481572,0.12995682651841922,0.1036114937420075,0.13786728874552875,0.1133727262567862,0.09679609872620078,0.1307884032129735,1,0.0,0.015
ex1,Glc_0,0,0.38243657097496486,0.3491580285510501,0.34760799484495847,0.332996547493144,0.35485800059521283,0.349655029858199,0.3488776902549979,0.34757420066034017,0.33269781235363033,0.3547426805876385,0.34900374893281094,1,0.0,0.015
ex1,Glc_1,0,0.05740388341236647,0.06613020380642909,0.07269253475659859,0.07060020394565204,0.07353931149204568,0.06920542548676817,0.06605008729033919,0.0726776697586526,0.07051061800048679,0.07352091706601215,0.06902149763164657,1,0.0,0.015
ex1,Glc_2,0,0.048675280731589096,0.05523139147895685,0.06295622650361231,0.06433638570726131,0.05931891419931585,0.05598286556377262,0.055195845660486374,0.06295406347122728,0.0643068913418162,0.05931628468758494,0.05607645482307646,1,0.0,0.015
ex1,Glc_3,0,0.0777543506789534,0.08313402067899739,0.08614925175239006,0.0884960863488231,0.08948258772861402,0.10027544730706084,0.08318265662694892,0.08615048020033986,0.08845469718790924,0.08948769619614162,0.09996702399955266,1,0.0,0.015
ex1,Glc_4,0,0.030538082797548285,0.04831373225709648,0.045431618839510995,0.05129949154213168,0.045733863075172236,0.048679973290800906,0.04842046379407851,0.04544337834179616,0.05141716099988121,0.045767629474129996,0.04880459685351652,1,0.0,0.015
ex1,Glc_5,0,0.019833080016732438,0.031171080047810787,0.02986585363591968,0.03523235606987841,0.02724396002459174,0.030100179606406534,0.03126996649797532,0.029879105793481672,0.03531538797361348,0.027276468344571023,0.03023060808193944,1,0.0,0.015
ex1,Glc_6,0,0.3833587513878459,0.36686154317966063,0.355296519667011,0.3570389288931108,0.34982336288504795,0.34610107888699065,0.3670032898751741,0.3553211017741622,0.3572974321426643,0.3498883236439213,0.3468960696774572,1,0.0,0.015
ex1,Gln_0,0,0.46087362487714184,0.21349841543566778,0.23990639952330653,0.2258651349673011,0.25335360366702453,0.19550573199220944,0.21372064536396598,0.23926552987107372,0.22576427890738482,0.25331415337386515,0.20053791682657313,1,0.0,0.015
ex1,Gln_1,0,0.14395598924031178,0.232983460233026,0.2175481709212541,0.23157664714328463,0.21251614905367144,0.17901671691506146,0.23254021871606917,0.21763105080783915,0.23217782556616565,0.2125469067631666,0.17748597911873887,1,0.0,0.015
ex1,Gln_2,0,0.25300957938397095,0.26979876954768706,0.2584789574956696,0.26845973928411837,0.26543367500667325,0.26747900355375187,0.2696509936618103,0.2586781857529715,0.26851868163309944,0.2654499425081056,0.26456004489527424,1,0.0,0.015
ex1,Gln_3,0,0.0893800297428744,0.18984088368338814,0.21853830014106157,0.20134292953311325,0.17598293605590787,0.20771019851962627,0.1899315500201785,0.2188058367491004,0.2011802074168433,0.17599566605200084,0.20682880704394221,1,0.0,0.015
ex1,Gln_4,0,0.04151975150583061,0.0650511358181758,0.038334853376062634,0.04631738049784447,0.06164597513165666,0.09363802625499545,0.06524138660975101,0.038385264373982105,0.04611492647587444,0.06163149946604145,0.0938668111973819,1,0.0,0.015
ex1,Gln_5,0,0.01126102524986946,0.028827335282057307,0.027193318542647095,0.026438168574341038,0.031067661085069594,0.05665032276435193,0.0289152056282264,0.02723413244503298,0.026244080000636088,0.03106183183682157,0.05672044091809106,1,0.0,0.015
ex1,Glu_0,0,0.41679814845949215,0.21195880846813564,0.23952569780497235,0.2258531835161843,0.25333635615023653,0.1919106914336098,0.2120889584048606,0.23926552746538937,0.22576365129440898,0.25331415324625467,0.1937278486936142,1,0.0,0.015
ex1,Glu_1,0,0.15235070843355064,0.2333645937252879,0.2176376281753568,0.231579633152224,0.21252015536375038,0.17962743610258677,0.23294328370007553,0.21763105137289668,0.2321779828728313,0.21254690679281235,0.17863670064658432,1,0.0,0.015
ex1,Glu_2,0,0.27581892617415016,0.2703622595169375,0.25861740275238854,0.2684641662417676,0.26544024146058826,0.2687522094899041,0.27024803682267456,0.2586781866277032,0.2685189141270716,0.2654499425566896,0.26696151061347184,1,0.0,0.015
ex1,Glu_3,0,0.09747220208116612,0.1902389877680597,0.2186558502912284,0.20134626328867034,0.17598730758535952,0.2087029609660179,0.1903537930336531,0.21880583749214566,0.2011803823182058,0.1759956660843453,0.20871402496373878,1,0.0,0.015
ex1,Glu_4,0,0.04527931683108307,0.0651875593221787,0.03835547454411032,0.04631814744814397,0.06164750656171035,0.09408560024485754,0.06538643601716944,0.03838526450434221,0.04611496656950136,0.06163149947736885,0.09472244468402935,1,0.0,0.015
ex1,Glu_5,0,0.012280698020556835,0.028887791199402657,0.027207946431945147,0.02643860635301264,0.03106843287835832,0.056921101763020364,0.028979492021568156,0.027234132537522753,0.02624410281798468,0.031061831842530495,0.05723747039856287,1,0.0,0.015
ex1,Lac_0,0,0.4901284568594174,0.39410281907769357,0.40073902343786,0.4036075581089421,0.48088765540697737,0.4577604738470957,0.39327211543038304,0.40043634668767614,0.40247287072016463,0.4808468289969514,0.454437410791,1,0.0,0.015
ex1,Lac_1,0,0.07032616930205775,0.1542952144453278,0.10133930047909662,0.11196810434175536,0.09169826229775463,0.08077348099410571,0.15467401145828188,0.10142982501867559,0.1134330650738328,0.09176249080617833,0.0827296824365398,1,0.0,0.015
ex1,Lac_2,0,0.06685249602660295,0.12119878358166608,0.0875269989871646,0.09184590388877699,0.0669455757925568,0.06348384603905645,0.12174094391433016,0.08765727052579159,0.09314155481480824,0.06700837585274312,0.06559657534012307,1,0.0,0.015
ex1,Lac_3,0,0.3726928778119214,0.3304031828953129,0.41039467709587923,0.39257843366052647,0.3604685065027125,0.3979821991197416,0.3303129291970052,0.4104765577678569,0.39095250939119514,0.36038230434412705,0.39723633143233733,1,0.0,0.015
ex1,Mal_0,0,0.41982081014241357,0.24308924586281158,0.24082137121702404,0.23781415593484626,0.3155547077011473,0.26154697049748094,0.24234214818748298,0.2405304918472966,0.23711513087376418,0.31549536815151447,0.2580130526710225,1,0.0,0.015
ex1,Mal_1,0,0.16137593595194286,0.2502688453231075,0.2236219192593253,0.23580911955657113,0.23329963734991752,0.23336508411094312,0.25021293083417884,0.22358032718787982,0.23625661011172214,0.2333377265643775,0.23344554292613992,1,0.0,0.015
ex1,Mal_2,0,0.17194625706152883,0.19791877628463636,0.17733240294016325,0.1992425079683408,0.16831717902190405,0.17232286475130626,0.19814632068143997,0.17745576490282855,0.19984656876464968,0.1683268561469821,0.17400216531953125,1,0.0,0.015
ex1,Mal_3,0,0.19420921999088486,0.1972953911560495,0.2100795642450469,0.2014019757849494,0.17978276236872123,0.20075144111390308,0.19770207422100683,0.21017142224693866,0.20141764594168565,0.1798059691895488,0.2017308816820349,1,0.0,0.015
ex1,Mal_4,0,0.052647776853229335,0.1114277413733966,0.14814474233844194,0.12573224075529507,0.10304571355831306,0.1320136395263639,0.11159652607589264,0.1482619938150566,0.12536404430818188,0.10303407994757868,0.1328083574012723,1,0.0,0.015
ex1,Pyr_0,0,0.5052861420117101,0.38341168204756265,0.3826422394960739,0.38445384558675294,0.48899112495854397,0.45890868618010117,0.3824864710144413,0.3822511578231914,0.38326715941773554,0.48892658970067887,0.4541720166584427,1,0.0,0.015
ex1,Pyr_1,0,0.09435056411138211,0.17876137880427379,0.13017348840123025,0.1481429186737516,0.11584888437583911,0.10898394408744012,0.17909079196356484,0.13027448716258677,0.14945850777416542,0.11590073385834163,0.1110702569989988,1,0.0,0.015
ex1,Pyr_2,0,0.0956906028602739,0.14242271996176845,0.11662559042766997,0.12596786766781712,0.0879110003353204,0.09054744120772508,0.1429593114258641,0.11677938508208566,0.12709115882021196,0.08796526185409623,0.09288342629800812,1,0.0,0.015
ex1,Pyr_3,0,0.3046726910166333,0.29540421918639564,0.3705586816750265,0.3414353680716795,0.3072489903302983,0.3415599285247327,0.2954634255961301,0.37069496993213646,0.34018317398788844,0.30720741458688317,0.3418743000445506,1,0.0,0.015
ex1,Suc_0,0,0.4327545393073458,0.2670689377436747,0.27070986481512055,0.27904790420029,0.33616533061455983,0.27170583602116205,0.26618635478644403,0.27040976451152476,0.27837693353399406,0.33611808396349124,0.26805315922940964,1,0.0,0.015
ex1,Suc_1,0,0.14386701064689147,0.23364134855993718,0.20379655038494685,0.21020661652177391,0.2037508268225728,0.2010898130167492,0.23368559522806603,0.20378802667739226,0.2109002999474443,0.20379595317258284,0.20163381707162523,1,0.0,0.015
ex1,Suc_2,0,0.25559083346262146,0.2432784898819612,0.22406654745196786,0.25540568219027443,0.23041721326765702,0.23468172082916935,0.24332724702740668,0.2241825558565474,0.25539831266986,0.23037953111555692,0.23567458931519727,1,0.0,0.015
ex1,Suc_3,0,0.1154410613427619,0.15931661232936298,0.17293057576635373,0.15170021487916976,0.1379551981018728,0.1642996757445897,0.1598482846102234,0.17301848584605553,0.15195560604338262,0.13799824808213862,0.16555396358562302,1,0.0,0.015
ex1,Suc_4,0,0.05234655524037859,0.09669461148506533,0.12849646158161282,0.10363958220849451,0.09171143119334066,0.12822295438832726,0.09695251834786123,0.1286011671084803,0.10336884780532228,0.0917081836662314,0.12908447079814567,1,0.0,0.015
